IMAGE_ID,ENGLISH SENTENCES,LOZI TRANSLATIONS
4616477003,A young girl in a hotel lobby is balancing a game of wooden blocks on a table .,mwanaa musizani umwa sibaka sesi kwauluhilwe sa baeñi usweli walika kubeya tupulanga yaku bapalisa fa tafule
4616529073,A man is standing on the sidewalk publicly advertising a religious message via a sign wrapped around his neck .,muuna yayemi kwa lineku la mukwakwa usweli waakaleza fa ngandaleza lizwi la Mulimu
4617732753,"Two men , one wearing a red shirt and another wearing a blue shirt , are inspecting a small tree while others are at work in the background .","baana bab beli, alimumwi utinile hembe yefubelu mi yomumwi utinile yamubala obata kuswana sina wa malu,  basweli batatuba"
4617745058,A girl hanging from a basketball goal while a boy on the ground looks on .,musizani wanyendaela kwa lineku la kunwiseza la sibaka saku bapalela mbola ya mazoho mi mushimani yafafasi watalima
461784003,a white male in a green shirt and brown pants is jumping in the air with his arms extended and his legs pulled up on a pile of rocks in the middle of a grassy field on a sunny day .,muuna yomusweu yatinile mwa hembe yetala ni bulukwe bobu fubelu watulela mwa moya ni mazoho yahae inge anamuluhile
4617869592,Men and women sitting at the table out on the patio drinking cocktails while young boy looks on .,baana ni basali bainzi fa tafule inge banwa linwo mi mushimani watalima
4617937991,Person in a blue shirt and tan shorts sits with their guitar between their legs while picking at their fingers .,"mutu yatinile hembe yamubala obata kuswana sina malu ni kaputula kaka fubelu, uinzi ni abeile gita mwahalaa mahutu yahae"
4617955480,"Two men , one wearing a face mask , are examining sheets of wood .","baana baba beli, alimumwi utinile lisila lakwa ngo inge atatuba mabala"
4617982332,"Three people , two women and one man , crowd around a grill outside .","batu baba lalu, basali baba beli ni muuna alimumwi, basweli babesa nama fande"
4618092593,Two young guys with goatees shaving their heads with razors .,"mitangana baba beli baba nani milili kwa lifateho zabona, babeula milili yakwa toho ni kabemba"
4618347870,A man placing his hand inside the pot of a small tree as he squats behind a row of other small trees .,muuna yabeile lizoho lahae mwa poto yakota inge ashungumana kwamulaho walikota zemwi
4618355872,A young woman is happy that she sees a bloom in the plant and is going to take a photo of it .,musali yomuiyani utabezi kuli uboni kutubula kwa sichalo mi ubata kuinga siswaniso sa ona
4618572855,A well dressed young woman waits on a bench for the train while a man busy writing something waits nearby .,"musalu yatinile hande, walitela sitima ainzi fa sipula mi muuna upatehile kuñola"
4618622923,A man in a black shirt is holding a microphone on stage with a drummer and guitarist .,muuna yatinile hembe yensu usweli kapangaliko kaka tumusa mulumo fapilaa batu ni muliza wa milupa ni gita bayemi kwamulaho
461866432,An unhappy looking girl wearing a pink skirt and a boy with a white t-shirt are sitting on a couch .,musizani yabonahala kusa taba utinile sikochi mi mushimani yatinile hembe yamazoho yama kuswani yesweu uinzi bukaufi
4618885426,"Two little girls , playing together in the sand .",banana babasizani baba beli basweli babapala hamoho mwa mushabati
4619396193,Wrinkled man wearing a black leather jacket and beret jotting notes on a piece of paper while sitting outdoors on a bench .,muuna yanani mañonde utinile jakete yensu inge añola fa pepa
4619477123,A female singer croons into a microphone close to her mouth .,muopeli wamusali uyemi bukaufi ni kapangaliko kaka tumusa mulumo
4619640749,An Asian man and his opponent sit outside on the ground while playing a grid type game with checker-like pieces .,"muuna wakwa Asia ni yomumwi bainzi fande, fafasi inge baeza papali yemwi"
4619654311,Two older Asian gentlemen play a game while they sit on a bench .,baana bahulu baba beli bakwa Asia babapala papali inge bainzi basipula
4619702530,A man sits between an orange cane and an orange flower pot with his head bowed .,muuna uinzi fahalaa mulamu wamubala obata kuswana niwa kazazi kaka likela ni poto yenani palisa inge awisize toho yahae fafasi
4619832775,A young woman with a pink bag and white umbrella is standing at a metro station .,musali yanani mukotana wa mibala ni sikuku sesi sweu uyemi kwa sibaka sa litima
4619879173,"A small , Asian girl wearing a white outfit running down the street while there is a woman wearing a pink baseball hat behind her in the distance .",mwana wamu sizani wakwa Naha ya Asia utinile litino zesweu wamata mwamu kwakwa inge Inge kuinzi ni ba sali
4620028074,A woman in gray sits and overlooks her similarly gray surroundings .,musali wamwa litino zamubala  uinzi inge atalima sibaka fainzi
4620131873,A girl in low-cut jeans and black top is walking with a piece of paper in her hand .,musali wamwa bulukwe ni sapalo sesinsu wazamaha Inge asweli pepa kwamazoho
4620203846,A young woman in black pants is standing beside her bike and taking a photograph .,mu sizani mwa bulukwe bobunsu uyemi bukaufi ni njinga yahaye Inge aunga liswaniso
4620293662,"As he lays in the grass , he plucks a spent dandelion , and makes a wish as he blows the little pinwheels into the air .","inge alobezi mwa bucwani, ukoyola palisa mi wabulela za akaleza mwa bupilo bwahae inge afuzela moya"
4620399509,"An Asian female with a flowered print halter top white dress , wearing a bracelet and necklace and has long dark hair is walking down the street talking on a cellphone .","mu sizani wakwa Naha ya Asia ni sapalo sama Pala ndilesi yesweu, utinile kapalo kakwa ma zwele ni"
4620455202,"A woman wearing a headscarf is pouring liquid from one cup into another , in front of a scenic backdrop .",musali yatinile kasila kakutama kwa toho usela mezi mwalikomoki kwa pata ya
4620548112,"A woman and her child bike down a scenic road , with lush green plant life on the sides of the road .",musali ni mwana wahaye ba zamaisa njinga mwa mukwakwa nilikota  kwama tuko
462080147,A man holding a wine bottle and wearing a box on his head is standing next to a man wearing a black hoodie .,muuna yasweli botela yabucwala Inge atinile mbokesi kwatoho uyemi fakaufi ni muuna
4621091937,A group of men are passing time sitting on the ledges of a building .,sikwata sa baana bayumba Nako inge bainzi fahalimu ya muyaho
4621100791,A man in a green jacket and black leather boots sleeping with his mouth open on a wooden bench in the grass .,muuna mwa Jakete yamubala ni makatulo yansu ulobezi Inge apusi mulomo fa likota
4621123071,"A man in a blue hat rests his head on a blue and cream bag , with his leg up , while looking at an out of focus woman in a field with yellow flowers .",muuna mwa kuwani yamubala ulobezi nitoho yahaye famu kotani wamubala ni mahutu mwa halimu inge atalima
4621125014,A man standing in a kitchen with dishwasher and silverware drawer open .,muuna uyemi mwa situngu nisaku tapisisa mikeke ni kakapani kaka beela liutisiso kakwahuluzwi
4621165455,"Two men are walking in front of a blue building , both are wearing backpacks .",baana baba beli bazamaya kwapata ni muyaho wa mubala oswana ni malu ni tukotani twa kupepa
4621219089,A man and a woman in Indian garb are weighing a metal container .,muuna ni musali mwa litino zakwa Naha ya India bapima sibboki sa sipi
4621393910,A man leans out of the window of an old building under a flag ; another man looks down at him from the window above .,muuna wanangela fa lihaulo la muyaho wakale fafasi ni ndembela muuna usili inge atalima fafasi
4621559450,"A man is laying out his merchandise to include eggs , chickens and vegetables .","muuna usweli wa beya lika zalekisa, kukopanyeleza cwalo ni mai, likuhu ni miloho"
4621603389,A husky dog is tied to a pole while a small white and brown down sniffs it and a tiny brown dog stands on the white dog 's hind end .,nja yamufuta omumwi itamelezwi kwa ka sipi mi kanjanana kakasweu ni bufubelu kasweli kanunka nunka fafasi
4621699159,Man balding with a mustache and semi beard standing wearing a psychedelic button shirt playing the guitar as he sings .,"muuna wa sitenda, yanani mulelu, uyemi atinile hembe yalikunupo"
4621700753,A musician in a colorful shirt appears to perform a solo on a slide guitar at an crowded outdoor musical event .,muopeli yatinile hembe yami bala-bala usweli wa opela anosi ni gita fapilaa ngundi yabatu
4621758865,An older hispanic man in a white hat sits on a cart being pulled by donkey on a rustic road .,muuna muhulu yatinile kuwani yesweu uinzi mwa sikochikala sesi hohiwa ki mbongolo mwa mukwakwa onani liluli
4621759288,People of all ages are resting on blankets in the grass on a sunny day .,"batu balilimo zeshutana-shetana baikatulusa fa likubo ze fa bucwani, mwa kazazi"
4621762010,Two men in zip-up jackets sit on a bench eating while one rests with eyes closed .,"baana baba beli baba tinile ma jakete, bainzi fa sipula inge bacha yomumwi inge aikatulusa akwalile meto"
4621831701,A man is playing a guitar and talking or singing into a microphone .,muuna yaliza gita wabulela ni ku opelela mwa kapangaliko kaka tumusa mulumo
462198798,A black dog and its reflection are seen near a pond ringed by dry foliage .,nja yensu ni siluti sa yona zabonahala mwa mezi yainzi bukaufi mokutezi matali
4622064391,A male carrying a red backpack and a female with a jean jacket standing by a railing with a tan dog .,"muuna yalwezi mukotana omufubelu ni musali yatinile jakete yalisila leli tata, bayemi kwa tuko ni limota leli potoloha muyaho"
462220690,"A little girl wearing a yellow coat , striped scarf , pink rain boots , and carrying a white purse is walking with her Golden Retriever down an icy and puddled road .","mwanaa musizani yomuinyani utinile jansi yamubala obata kuswana sina wa mai, taulo yamishulundu, makatulo yaku zamaela ma pula ni mukotana omusweu"
4622296311,"Three men and one woman , who is wearing a headscarf , are mounted on scooters with palm trees behind them .","baana baba lalu ni musali alimumwi, yatinile liapalo ni taulo yakwa toho, bapahami fa sipangaliko sesi bata kuswana ni honda"
4622326549,A person on a mini motorbike wearing red garment and a cloth to cover her face riding along a road .,"mutu yainzi ga honda, utinile liapalo zefubelu ni lisila la tamile kwa sifateho inge baizamaisa"
4622334438,A man in a turban that partially covers his face wearing a blue and light brown robe over a his clothes shows a slight smile as he gazes over to the right .,muuna yaitamile taulo yemukwahezi hainyani kwa sifateho utinile mukanjo omufubelu ni mubala obata kuswana sina wa malu
4622340284,A woman drives a bike wearing a white blouse with her brown hair blowing in the wind .,musali uzamaisa njinga inge atinile sapalo sesi sweu ni milili yahae yemi fubelu isweli yafufa-fufa kabakalaa moya
4622379849,A man dressed in a blue running shirt is stretching outside of his apartment before he takes his run .,"muuna yatinile hembe yakumatela mwateni, yamubala oswana sina wa malu usweli wa ikotolola mazoho fandaa ndu yahae"
4622574943,A man with a backpack standing and resting his bicycle against a couple of mailboxes .,muuna yalwezi mukotana uyemi ni kuyendamisa njinga kwa ma mbokesi yamañolo
4622585657,a female school crossing guard is leaning against a lamp post and waiting for children to approach .,musali yatulisa bana ba sikolo mukwakwa uyendamezi sipi yenani lampi inge alitela banana
